OBJECTID,StopCountAug19,StopCountSep20,TARGET_FID_12,GEOID_D,Ar_SqKm,TotalPp,TtlMale,TtlFeml,PropMal,PropFml,Ag17ndr,Ag18_54,Ag55_64,Age65Up,PrpA17U,PrpA65U,TtlPOC,PropPOC,TtlHH,TtlHHNC,PrpHHNC,TtlP_5U,Md_HHnc,Ttl_Und,Ttl_DNW,Prp_UnE,Prp_DNW,Ttl_OcU,Ttl_RnU,Prp_Rnt,Avg_HH_,FreqSep20,FreqAug19,FreqPandemic,StopCountPandemic,Shape_Length,Shape_Area,FreqSep20Daily,FreqAug19Daily,FreqPandemicDaily
270,14,6,270,14000US08059015900,5.735486031,3705,1918,1787,0.517678812,0.482321188,842,1945,436,482,0.227260459,0.130094467,668,0.180296896,1391,73,0.05248023,3566,65575,809,973,0.258383903,0.310763334,1391,910,0.654205607,2.42,689,2067,1714,14,12907.46334,5735485.81,689,2067,1714
271,11,2,271,14000US08059011732,1.321611285,4915,2434,2481,0.495218718,0.504781282,830,3300,483,302,0.168870804,0.061444557,467,0.095015259,2542,109,0.042879622,4417,59737,1087,399,0.263579049,0.096750727,2542,2089,0.821793863,1.93,43,762,456,10,6691.242739,1321611.227,43,762,456
272,17,9,272,14000US08059011733,1.109938264,1593,771,822,0.483992467,0.516007533,296,847,218,232,0.185812932,0.145637163,238,0.149403641,798,76,0.095238095,1496,62632,246,327,0.186363636,0.247727273,798,402,0.503759398,2,805,2522,2172,17,5807.893619,1109938.25,805,2522,2172
273,18,18,273,14000US08059011806,2.953478575,5128,2453,2675,0.478354134,0.521645866,1007,2620,538,963,0.196372855,0.187792512,550,0.10725429,2186,343,0.156907594,4868,43631,915,1447,0.216619318,0.342566288,2186,860,0.393412626,2.33,1866,4240,4026,18,8249.889317,2953478.533,1866,4240,4026
274,20,17,274,14000US08059011805,0.942951679,5405,2933,2472,0.542645698,0.457354302,679,3861,489,376,0.125624422,0.069565217,834,0.154301573,2831,234,0.082656305,5241,61176,1146,636,0.238253638,0.132224532,2831,2355,0.831861533,1.91,2636,5943,5678,20,3960.094147,942951.6588,2636,5943,5678
275,1,0,275,14000US08059012060,1.221078992,3310,1688,1622,0.509969789,0.490030211,738,1741,577,254,0.222960725,0.07673716,214,0.064652568,1394,9,0.006456241,2984,80063,632,557,0.239212718,0.210825132,1394,217,0.155667145,2.37,,44,22,1,5314.349075,1221078.973,,44,22
276,9,5,276,14000US08059011401,0.889289021,2598,1290,1308,0.496535797,0.503464203,535,1575,207,281,0.205927637,0.108160123,296,0.113933795,1116,233,0.208781362,2494,40132,473,548,0.226315789,0.262200957,1116,684,0.612903226,2.15,855,2098,1912,9,3820.460654,889288.9974,855,2098,1912
277,21,13,277,14000US08059015800,2.285381317,4152,2096,2056,0.504816956,0.495183044,656,2208,472,816,0.157996146,0.196531792,604,0.145472062,2002,171,0.085414585,3949,65000,769,994,0.214624616,0.277421155,2002,1156,0.577422577,2.04,1475,4000,3386,21,7929.427287,2285381.426,1475,4000,3386
278,24,24,278,14000US08031015700,2.096598864,5939,2883,3056,0.485435258,0.514564742,1385,3119,670,765,0.233204243,0.128809564,1455,0.244990739,2187,278,0.127114769,5480,46959,1275,1458,0.270356234,0.309160305,2187,1260,0.576131687,2.5,1494,3746,3380,24,6048.157049,2096598.828,1494,3746,3380
279,25,14,279,14000US08031001901,2.333276749,3080,1560,1520,0.506493506,0.493506494,757,1849,233,241,0.245779221,0.078246753,892,0.28961039,1153,387,0.335646141,2902,26607,658,980,0.277520034,0.41332771,1153,893,0.774501301,2.47,2364,6275,5460,15,6188.208852,2333276.631,2364,6275,5460
280,9,9,280,14000US08031004504,0.898567498,4395,1811,2584,0.412059158,0.587940842,1528,2221,308,338,0.347667804,0.076905575,907,0.206370876,1207,55,0.045567523,3934,43750,543,981,0.181726908,0.328313253,1207,669,0.554266777,3.64,879,1980,1903,9,3935.716637,898567.5215,879,1980,1903
281,10,10,281,14000US08031004505,0.999767423,5048,2581,2467,0.511291601,0.488708399,1737,2642,415,254,0.344096672,0.050316957,611,0.121038035,1344,76,0.056547619,4514,33684,430,1314,0.124098124,0.379220779,1344,953,0.709077381,3.74,896,2077,1996,10,4112.449818,999767.3979,896,2077,1996
282,10,10,282,14000US08031004506,0.957874119,3847,1952,1895,0.50740837,0.49259163,1361,1866,344,276,0.353782168,0.071744216,959,0.249285157,1133,111,0.097969991,3540,30795,466,1129,0.176181474,0.4268431,1133,745,0.657546337,3.39,934,2315,2098,10,4022.319869,957874.0937,934,2315,2098
283,23,22,283,14000US08031008312,2.505005121,8463,4204,4259,0.496750561,0.503249439,2741,4584,606,532,0.323880421,0.062861869,3379,0.399267399,2327,142,0.061022776,7919,58550,1630,1599,0.271034253,0.265879614,2327,1048,0.450365277,3.63,3207,7590,6859,22,8473.615368,2505005.113,3207,7590,6859
284,22,22,284,14000US08031008387,1.736605525,7488,3740,3748,0.499465812,0.500534188,2364,3783,772,569,0.315705128,0.075988248,2926,0.390758547,1699,19,0.011183049,7130,74922,1385,1654,0.257148162,0.307092462,1699,294,0.173042966,4.41,2676,5900,5626,22,6248.514189,1736605.481,2676,5900,5626
285,17,17,285,14000US08031004503,1.017028213,4223,2126,2097,0.503433578,0.496566422,1545,2062,292,324,0.365853659,0.076722709,297,0.07032915,1334,133,0.09970015,3914,38641,363,1017,0.130341113,0.365170557,1334,877,0.657421289,3.17,1140,2350,2393,17,4379.26926,1017028.226,1140,2350,2393
286,22,22,286,14000US08031004306,2.555943251,5308,2345,2963,0.441785983,0.558214017,1123,2459,677,1049,0.211567445,0.197626225,689,0.129804069,2259,65,0.028773794,4862,106599,1031,1223,0.244254916,0.289741767,2259,881,0.389995573,2.29,1927,4297,4092,22,6473.07672,2555943.322,1927,4297,4092
287,17,17,287,14000US08031008386,1.291120887,5577,2651,2926,0.475345168,0.524654832,1732,3063,414,368,0.310561234,0.065985297,2346,0.420656267,1270,20,0.015748031,5006,70536,1020,1184,0.249571813,0.289699046,1270,496,0.390551181,4.39,2424,5428,5138,17,5313.502296,1291120.941,2424,5428,5138
288,45,43,288,14000US08031008389,5.734854221,10866,5247,5619,0.482882385,0.517117615,3147,6050,883,786,0.289618995,0.072335726,5575,0.513068286,3357,42,0.012511171,9965,83313,1951,1626,0.249010849,0.207530313,3357,485,0.144474233,3.24,5601,11946,11574,45,10011.14015,5734854.347,5601,11946,11574
289,15,15,289,14000US08031008391,2.243483782,7045,3579,3466,0.508019872,0.491980128,2277,3538,842,388,0.323207949,0.055074521,3029,0.429950319,2289,35,0.01529052,6515,73906,1163,1027,0.232274815,0.205112842,2289,442,0.193097422,3.08,1869,3954,3846,15,6400.173596,2243483.732,1869,3954,3846
290,17,18,290,14000US08031008390,2.234781981,9755,4635,5120,0.475140953,0.524859047,3075,5419,760,501,0.315222963,0.051358278,4762,0.488159918,2819,24,0.008513657,9020,63640,1895,1664,0.273094106,0.239804006,2819,831,0.294785385,3.46,2493,5088,5436,20,6226.259721,2234781.883,2493,5088,5436
291,27,27,291,14000US08031015600,3.731779575,8870,4926,3944,0.55535513,0.44464487,2885,4850,613,522,0.325253664,0.058850056,1897,0.213866967,2407,293,0.121728292,8062,44816,1164,2476,0.183712121,0.390782828,2407,1462,0.607395098,3.68,3729,9426,8641,27,14684.06605,3731779.595,3729,9426,8641
292,8,5,292,14000US08035014107,2.729907751,3945,1942,2003,0.492268695,0.507731305,1004,1798,590,553,0.254499366,0.14017744,328,0.083143219,1457,56,0.038435141,3697,118574,805,816,0.26161846,0.26519337,1457,72,0.049416609,2.71,261,858,686,8,8751.677734,2729907.838,261,858,686
293,15,0,293,14000US08035013904,5.328911304,4356,2193,2163,0.503443526,0.496556474,981,2479,482,414,0.225206612,0.095041322,257,0.058999082,1767,20,0.011318619,4060,64970,720,842,0.20797227,0.243212016,1767,895,0.506508206,2.45,,522,261,15,10498.03514,5328911.224,,522,261
294,0,0,294,14000US08035014503,9.383729935,5551,3059,2492,0.551071879,0.448928121,1213,2757,827,754,0.218519186,0.135831382,307,0.05530535,2175,52,0.023908046,5128,89250,1338,1053,0.293228139,0.230769231,2175,620,0.285057471,2.54,,,,0,14623.37218,9383729.562,,,
295,0,0,295,14000US08035014300,493.2870483,783,437,346,0.558109834,0.441890166,81,275,195,232,0.103448276,0.296296296,38,0.04853129,382,12,0.031413613,745,60000,178,276,0.247566064,0.383866481,382,38,0.09947644,2.05,,,,0,139310.6412,493287055.7,,,
296,3,1,296,14000US08035014001,11.5975256,7333,3844,3489,0.524205646,0.475794354,1811,4162,972,388,0.246965771,0.052911496,730,0.09954998,3012,19,0.006308101,6707,82652,1356,740,0.239915074,0.130927105,3012,648,0.215139442,2.43,0,56,28,3,18945.45266,11597525.58,0,56,28
297,2,0,297,14000US08035013908,27.78107643,6899,3482,3417,0.504710828,0.495289172,1420,2848,1471,1160,0.205826931,0.16814031,291,0.042180026,2551,15,0.005880047,6612,130162,1379,1413,0.240160223,0.246081505,2551,190,0.074480596,2.7,,22,11,2,24700.29039,27781076.44,,22,11
298,21,5,298,14000US08035014108,3.108999014,4830,2317,2513,0.479710145,0.520289855,1186,2160,887,597,0.245548654,0.123602484,170,0.035196687,1801,16,0.008883953,4614,106779,884,842,0.234296316,0.223164591,1801,122,0.067740144,2.68,215,850,640,21,9331.231488,3108998.9,215,850,640
299,0,0,299,14000US08035014122,13.73963928,7149,3417,3732,0.477968947,0.522031053,2067,3213,768,1101,0.289131347,0.154007554,568,0.079451672,2477,53,0.021396851,6863,165871,1254,1593,0.232825845,0.295766803,2477,352,0.142107388,2.89,,,,0,16409.86202,13739639.5,,,
300,0,0,300,14000US08035013909,63.30960464,5994,3003,2991,0.501001001,0.498998999,1448,2836,842,868,0.241574908,0.144811478,176,0.029362696,2267,16,0.007057786,5863,99974,1351,1327,0.288182594,0.28306314,2267,135,0.059550066,2.64,,,,0,38631.08241,63309603.99,,,
301,3,0,301,14000US08035014115,2.583010674,4449,2144,2305,0.481906046,0.518093954,995,1947,833,674,0.223645763,0.151494718,557,0.125196673,1741,47,0.026995979,4165,119904,859,1110,0.236639118,0.305785124,1741,395,0.226881103,2.56,,126,63,3,6449.092411,2583010.585,,126,63
302,16,8,302,14000US08035014116,3.974285364,6201,3369,2832,0.543299468,0.456700532,1486,3904,476,335,0.239638768,0.054023545,2164,0.348975972,2521,116,0.046013487,5738,93623,1233,900,0.255332367,0.18637399,2521,1734,0.687822293,2.46,1884,6254,5011,16,9659.773344,3974285.358,1884,6254,5011
303,0,0,303,14000US08035014123,5.619661331,3343,1748,1595,0.522883637,0.477116363,646,1787,432,478,0.193239605,0.142985343,437,0.130720909,1317,84,0.063781321,3229,90568,753,750,0.275925247,0.274825944,1317,640,0.485952923,2.24,,,,0,14409.5688,5619661.362,,,
304,8,0,304,14000US08035013905,3.635320663,4207,1836,2371,0.436415498,0.563584502,1035,2230,591,351,0.246018541,0.083432375,250,0.059424768,1660,109,0.065662651,4047,95577,1007,773,0.301768055,0.23164519,1660,776,0.46746988,2.53,,314,157,8,11114.80734,3635320.652,,314,157
305,25,25,305,14000US08013012102,2.879761219,7529,3898,3631,0.517731438,0.482268562,1319,4391,911,908,0.175189268,0.120600345,637,0.084606189,3037,149,0.049061574,7131,73396,2088,1394,0.330536647,0.220674371,3037,1300,0.428054001,2.42,2052,5463,4804,25,6976.424496,2879761.263,2052,5463,4804
306,8,8,306,14000US08013012104,2.795273542,2666,1248,1418,0.468117029,0.531882971,677,961,482,546,0.253938485,0.2048012,435,0.163165791,1058,8,0.007561437,2415,121146,575,740,0.276708373,0.356111646,1058,197,0.186200378,2.51,1556,3748,3466,8,7215.481511,2795273.625,1556,3748,3466
307,8,7,307,14000US08013012101,2.857918739,4775,2358,2417,0.49382199,0.50617801,1033,2416,733,593,0.216335079,0.124188482,414,0.086701571,1991,28,0.014063285,4502,114271,1220,966,0.310907238,0.24617737,1991,430,0.215971873,2.39,1398,3495,3177,8,8737.067987,2857918.758,1398,3495,3177
308,29,29,308,14000US08013012105,2.469592333,5590,2823,2767,0.505008945,0.494991055,1295,2865,646,784,0.231663685,0.140250447,445,0.07960644,2439,123,0.050430504,5225,84435,1711,1050,0.374890447,0.23006135,2439,650,0.266502665,2.29,2578,6716,5981,29,8491.842206,2469592.329,2578,6716,5981
309,29,25,309,14000US08013012202,1.642753601,6551,3096,3455,0.472599603,0.527400397,356,5470,403,322,0.054342848,0.049152801,1100,0.167913296,3161,395,0.124960456,6488,38194,3365,832,0.543179984,0.134301856,3161,2548,0.806074027,2.02,2312,6353,5484,29,6211.708476,1642753.553,2312,6353,5484
310,82,60,310,14000US08013012203,6.66506958,7442,4010,3432,0.538833647,0.461166353,877,5217,591,757,0.117844665,0.101719968,1116,0.149959688,3906,445,0.113927291,7334,59618,1510,1625,0.22789013,0.245246001,3906,2136,0.546850998,1.9,4493,13567,11276,82,11193.23411,6665069.739,4493,13567,11276
311,41,40,311,14000US08013012204,1.392662406,4104,2435,1669,0.593323587,0.406676413,177,3237,373,317,0.043128655,0.077241715,267,0.06505848,1875,205,0.109333333,4047,42348,1907,906,0.480715906,0.228384169,1875,1465,0.781333333,2.1,6380,15961,14352,42,5513.611361,1392662.43,6380,15961,14352
312,17,5,312,14000US08013012300,1.425877213,6912,3841,3071,0.555700231,0.444299769,214,6660,30,8,0.030960648,0.001157407,1563,0.226128472,667,178,0.266866567,6795,40464,4299,1876,0.638023152,0.278420896,667,653,0.979010495,2.25,1697,4978,4068,17,5835.697076,1425877.196,1697,4978,4068
313,30,10,313,14000US08013012501,3.435607195,2621,1405,1216,0.536054941,0.463945059,269,1657,319,376,0.102632583,0.143456696,321,0.122472339,1171,29,0.024765158,2583,81205,879,424,0.368244659,0.177628823,1171,563,0.480785653,2.24,698,2047,1644,30,7774.957827,3435607.225,698,2047,1644
314,8,8,314,14000US08013012505,15.08515739,4114,2129,1985,0.517501215,0.482498785,765,2001,703,645,0.185950413,0.156781721,497,0.120807,1640,19,0.011585366,3904,108750,1155,907,0.33791691,0.26535986,1640,514,0.313414634,2.51,1608,4170,3695,8,20419.50787,15085157.67,1608,4170,3695
315,31,31,315,14000US08013012507,1.637898564,4469,2697,1772,0.603490714,0.396509286,440,3401,294,334,0.09845603,0.074737078,511,0.114343254,1723,163,0.094602438,4296,62163,1816,756,0.446630595,0.18593212,1723,952,0.552524666,2.59,3150,9134,7543,31,6364.388328,1637898.577,3150,9134,7543
316,12,12,316,14000US08031004602,1.937824368,7242,3837,3405,0.529826015,0.470173985,1931,4179,549,583,0.26663905,0.080502624,2035,0.280999724,2337,286,0.122379119,6802,44555,635,1862,0.115433558,0.338483912,2337,1172,0.501497647,3.04,1466,3760,3360,12,5611.515952,1937824.349,1466,3760,3360
317,18,18,317,14000US08031004603,1.866255641,5910,2907,3003,0.491878173,0.508121827,1595,3192,529,594,0.269881557,0.100507614,1226,0.207445008,2114,133,0.062913907,5434,56176,851,1250,0.192490387,0.282741461,2114,677,0.320245979,2.79,2156,5399,4868,18,5527.750953,1866255.674,2156,5399,4868
318,25,25,318,14000US08031004700,2.498089552,7426,3771,3655,0.507810396,0.492189604,2036,3910,622,858,0.274171829,0.115539995,980,0.131968758,2317,158,0.068191627,6718,62482,1208,1248,0.218129289,0.225352113,2317,866,0.373759171,3.19,2154,4942,4699,25,7503.523783,2498089.574,2154,4942,4699
319,0,0,319,14000US08039961206,54.20512772,3774,1830,1944,0.484896661,0.515103339,706,1877,694,497,0.187069422,0.131690514,145,0.038420774,1339,28,0.020911128,3673,100677,691,762,0.222544283,0.245410628,1339,67,0.050037341,2.82,,,,0,32267.68616,54205129.23,,,
320,0,0,320,14000US08047013800,388.8793945,5924,3169,2755,0.534942606,0.465057394,962,2832,1272,858,0.162390277,0.144834571,358,0.06043214,2653,126,0.047493404,5678,75120,1038,1184,0.204935834,0.233761106,2653,506,0.190727478,2.19,,,,0,93081.79915,388879400.6,,,
321,16,16,321,14000US08001008535,16.06555939,3677,1903,1774,0.517541474,0.482458526,1201,2000,248,228,0.326624966,0.062007071,421,0.114495513,1144,28,0.024475524,3332,83088,565,423,0.218230977,0.163383546,1144,272,0.237762238,3.21,561,1008,971,16,20410.6729,16065559.08,561,1008,971
322,0,0,322,14000US08001008540,13.69217968,8039,3993,4046,0.49670357,0.50329643,2553,4121,917,448,0.317576813,0.055728324,1178,0.146535639,2480,44,0.017741935,7253,109549,1273,1015,0.220700416,0.175970874,2480,98,0.039516129,3.24,,,,0,21765.04751,13692179.41,,,
323,0,0,323,14000US08001008541,37.07396698,5795,2753,3042,0.475064711,0.524935289,1174,2367,1095,1159,0.202588438,0.2,355,0.061259707,2042,26,0.012732615,5513,128295,795,1685,0.164324101,0.348284415,2042,95,0.046523017,2.84,,,,0,30649.20481,37073965.28,,,
324,2,2,324,14000US08001008551,8.991210938,1549,745,804,0.480955455,0.519044545,510,765,142,132,0.329244674,0.085216269,284,0.183344093,416,15,0.036057692,1389,134167,267,249,0.243613139,0.227189781,416,24,0.057692308,3.72,72,68,68,2,18218.08259,8991211.08,72,68,68
325,0,0,325,14000US08001060000,20.81643295,5484,2863,2621,0.522064187,0.477935813,1647,2715,610,512,0.300328228,0.093362509,461,0.084062728,1900,69,0.036315789,5114,116754,902,714,0.226348808,0.179171895,1900,540,0.284210526,2.89,,,,0,27623.81406,20816432.33,,,
326,4,4,326,14000US08001007801,0.641033232,4137,2119,2018,0.512206913,0.487793087,1390,2277,250,220,0.335992265,0.053178632,2490,0.601885424,1280,317,0.24765625,3729,32744,839,980,0.289110958,0.337698139,1280,1173,0.91640625,3.18,1091,2366,2222,4,4033.27597,641033.2124,1091,2366,2222
327,9,9,327,14000US08001008539,12.49367523,10670,5581,5089,0.523055295,0.476944705,4037,5632,601,400,0.378350515,0.037488285,1943,0.182099344,3044,71,0.023324573,9400,91351,1602,1057,0.23380035,0.154261529,3044,427,0.140275953,3.51,504,1080,1056,9,18991.94268,12493675.13,504,1080,1056
328,5,5,328,14000US08001009326,1.293308258,2721,1250,1471,0.45938993,0.54061007,460,1237,506,518,0.169055494,0.190371187,434,0.159500184,1152,25,0.021701389,2673,77969,540,727,0.234578627,0.315812337,1152,284,0.246527778,2.36,157,501,399,5,4815.543516,1293308.259,157,501,399
329,0,0,329,14000US08123001902,154.3490143,7731,4196,3535,0.542749968,0.457250032,2094,3786,1090,761,0.270857586,0.098434873,738,0.095459837,2596,90,0.034668721,7169,70865,1643,1610,0.28042328,0.27479092,2596,382,0.147149461,2.98,,,,0,53494.3671,154349016.7,,,
330,20,20,330,14000US08031980100,4.304404736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,6228,5874,20,8471.60013,4304404.864,2760,6228,5874
331,0,0,331,14000US08014030700,1.356712222,2951,1438,1513,0.487292443,0.512707557,682,1492,430,347,0.231108099,0.117587259,243,0.082344968,1241,43,0.034649476,2827,93203,543,619,0.230182281,0.262399322,1241,385,0.310233683,2.38,,,,0,5317.836536,1356712.259,,,
332,0,0,332,14000US08014030400,2.449441195,3841,1867,1974,0.486071336,0.513928664,1004,1641,593,603,0.261390263,0.156990367,218,0.056756053,1361,10,0.007347539,3690,135563,776,783,0.260402685,0.262751678,1361,119,0.087435709,2.82,,,,0,6215.743695,2449441.202,,,
333,8,8,333,14000US08031003202,0.507589877,3320,1597,1723,0.481024096,0.518975904,144,2143,333,700,0.043373494,0.210843373,295,0.088855422,2087,293,0.140392908,3284,58125,721,601,0.225806452,0.188224241,2087,1454,0.696693819,1.53,695,1777,1584,8,3402.953044,507589.8699,695,1777,1584
334,18,13,334,14000US08031003203,1.681803107,2954,1484,1470,0.502369668,0.497630332,616,1302,427,609,0.208530806,0.206161137,144,0.048747461,1296,29,0.022376543,2752,177813,735,577,0.303342963,0.238134544,1296,306,0.236111111,2.28,1084,3307,2611,18,5259.325529,1681803.054,1084,3307,2611
335,10,10,335,14000US08031003300,1.287686586,3388,1713,1675,0.505608028,0.494391972,519,2002,441,426,0.153187721,0.125737898,409,0.120720189,1467,22,0.014996592,3175,135875,781,432,0.267465753,0.147945205,1467,512,0.349011588,2.31,904,1956,1860,10,5122.188532,1287686.644,904,1956,1860
336,11,10,336,14000US08031003401,1.127150536,2579,1111,1468,0.430787127,0.569212873,285,1268,270,756,0.110507949,0.293136875,155,0.060100814,1365,73,0.053479853,2490,98144,667,715,0.285653105,0.30620985,1365,361,0.264468864,1.89,666,1640,1363,10,4706.289491,1127150.551,666,1640,1363
337,6,1,337,14000US08014030100,1.075828791,2346,1136,1210,0.484228474,0.515771526,541,1148,361,296,0.230605286,0.126172208,322,0.137254902,918,56,0.061002179,2207,64318,380,535,0.202883075,0.285638014,918,371,0.404139434,2.56,18,328,156,6,4702.346767,1075828.812,18,328,156
338,9,0,338,14000US08014030000,1.614567518,3756,1930,1826,0.513844515,0.486155485,975,1916,417,448,0.259584665,0.119275825,459,0.122204473,1465,75,0.051194539,3435,65959,809,661,0.285160381,0.232992598,1465,699,0.477133106,2.56,,332,185,9,5365.520049,1614567.525,,332,185
339,26,4,339,14000US08014030300,2.735934973,3727,1784,1943,0.478669171,0.521330829,701,1855,476,695,0.188086933,0.186477059,409,0.109739737,1671,108,0.064631957,3569,62897,812,837,0.259756878,0.267754319,1671,992,0.593656493,2.14,180,1288,764,26,6929.853837,2735935.05,180,1288,764
340,0,0,340,14000US08014980200,0.395836264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,8739.852123,395836.2532,,,
341,19,15,341,14000US08005007702,2.77642417,4268,2317,1951,0.542877226,0.457122774,1103,2234,436,495,0.258434864,0.115979381,1953,0.457591378,1504,75,0.049867021,4008,57202,749,829,0.229473039,0.253982843,1504,566,0.376329787,2.84,1631,3726,3286,19,6801.262803,2776424.155,1631,3726,3286
