"","stops.stop_name","stops.stop_id","stops.stop_lat","stops.stop_lon","freq"
"6264","Arapahoe Ave & 55th St",12221,40.014515,-105.22462,90
"6265","US 36 & Broomfield Station Gate C",33527,39.906219,-105.086255,35
"6266","Oak Station",34239,39.737381,-105.119365,0
"6267","Red Rocks Community College Station",33567,39.725078,-105.152812,144
"6268","Central Park Station",34501,39.769723,-104.892912,0
"6269","W 100th Ave & Pecos St",10007,39.878638,-105.006153,51
"6270","W 10th Ave & Perry St",10070,39.732948,-105.038991,37
"6271","W 32nd Ave & Tejon St",10917,39.762089,-105.011533,40
"6272","W 38th Ave & Quail St",11040,39.769175,-105.124326,102
"6273","W 38th Ave & Wolff St",11060,39.769264,-105.048403,102
"6274","5800 Block 56th Ave",11416,39.798428,-104.91936,73
"6275","W 71st Ave & Grove St",11643,39.824717,-105.026585,114
"6276","W Alameda Ave & S Bryant St",11959,39.711248,-105.018303,141
"6277","Alameda Ave & S Forest St",11994,39.711414,-104.927325,46
"6278","Alameda Ave & S Galena Way",11997,39.710113,-104.871104,46
"6279","W Alameda Ave & S Pecos St",12064,39.711275,-105.006566,141
"6280","Alameda Ave & S Potomac St",12070,39.711275,-104.828793,46
"6281","Colfax Ave & Florence St",12879,39.74005,-104.871298,240
"6282","Colfax Ave & Laredo St",12925,39.740333,-104.800969,114
"6283","W Colfax Ave & Teller St",12987,39.740189,-105.076915,216
"6284","Colorado Blvd & 14th Ave",13050,39.737757,-104.94053,163
"6285","S Colorado Blvd & Florida Ave",13116,39.689612,-104.940486,163
"6286","S Downing St & Alameda Ave",13389,39.710743,-104.973455,111
"6287","W Ellsworth Ave & S Galapago St",13527,39.716534,-104.995974,50
"6288","Federal Blvd & W 80th Ave",13759,39.842107,-105.024736,60
"6289","Federal Blvd & W 94th Ave",13774,39.8669,-105.024949,60
"6290","S Federal Blvd & W Exposition Ave",13811,39.703739,-105.025181,209
"6291","S Federal Blvd & W Harvard Ave",13820,39.671712,-105.025174,241
"6292","Jackson St & 22nd St",14629,39.747594,-105.212543,95
"6293","W Littleton Blvd & S Spotswood St",15016,39.613335,-105.012281,53
"6294","Mississippi Ave & S Alton St",15440,39.696709,-104.882798,81
"6295","Pecos St & W 68th Ave",15841,39.820501,-105.00635,51
"6296","S Peoria St & Mexico Ave",15944,39.685446,-104.847308,143
"6297","W Cross Dr & S Estes St",16323,39.614445,-105.097846,30
"6298","S University Blvd & Hampden Ave",16844,39.654238,-104.959552,40
"6299","Valmont Rd & Airport Rd",16926,40.029309,-105.23516,22
"6300","Ward Rd & W 64th Ave",17131,39.811493,-105.138043,94
"6301","York St & 28th Ave",17397,39.756732,-104.959826,40
"6302","S Yosemite St & Nassau Ave",17445,39.642968,-104.885217,97
"6303","Larimer St & 14th St",17749,39.747143,-105.000162,263
"6304","Potomac St & Parkview Dr",18630,39.722462,-104.828146,85
"6305","S Chambers Rd & Iliff Ave",18769,39.674191,-104.810056,115
"6306","Colfax Ave & Altura Blvd",18793,39.74028,-104.815189,228
"6307","S Broadway & S Lincoln Way",18856,39.588159,-104.988206,104
"6308","Sheridan Blvd & W 70th Ave",19121,39.824035,-105.053159,96
"6309","Alameda Ave & S Airport Blvd",19146,39.706618,-104.791522,111
"6310","72nd Ave & Elm St",19279,39.827146,-104.924902,155
"6311","9000 Block Harlan St",19861,39.858893,-105.064051,65
"6312","S Picadilly Rd & Berry Dr",21588,39.614425,-104.744448,38
"6313","Via Appia & Sagebrush Way",21640,39.979751,-105.147267,115
"6314","Brighton Blvd & 47th Ave",21789,39.781527,-104.966796,90
"6315","Brighton Blvd & 29th St",22250,39.764213,-104.986862,90
"6316","Baseline Rd & King St",22837,40.000094,-105.137689,79
"6317","Washington St & 76th Ave",23724,39.835163,-104.97778,111
"6318","Peoria St & 51st Ave",24116,39.788597,-104.847235,117
"6319","W Bowles Ave & S Sheridan Blvd",24926,39.609918,-105.054506,38
"6320","Highlands Ranch Pkwy & Ridgeglen Way",24950,39.547814,-104.98633,43
"6321","W Grant Ranch Blvd & W Prentice Ave",25017,39.618371,-105.074209,38
"6322","Flatiron Crossing Mall Ring Rd & Interlocken Blvd",25077,39.930211,-105.132552,42
"6323","30th St & Aurora Ave",25121,40.00316,-105.253216,89
"6324","S Quebec St & Alameda Ave",25259,39.711085,-104.903278,91
"6325","S Allison Pkwy & W Alameda Ave",25313,39.710594,-105.08633,193
"6326","S Quebec St & Cherry Creek S Dr",25316,39.686166,-104.903579,97
"6327","Kittredge St & 53rd Ave",25505,39.788867,-104.80213,123
"6328","Jay Rd & 47th St",25673,40.050989,-105.243366,78
"6329","S Chambers Rd & S Parker Rd",25753,39.614536,-104.814482,114
"6330","Tower Rd & 40th Ave",25804,39.768787,-104.772375,249
"6331","16th Ave & Aurora Ct",26214,39.741303,-104.839334,132
"6332","Smoky Hill Rd & S Riviera Way",26375,39.605761,-104.730069,54
"6333","Smoky Hill Rd & S Waco St",26376,39.620852,-104.777988,54
"6334","Englewood Pkwy & S Elati St",41003,39.654933,-104.995098,36
"6335","US 36 / Flatiron Station East Side",33744,39.933697,-105.123056,0
"6336","US 36 & McCaslin Station Gate A",19775,39.958022,-105.168041,152
"6337","S Prince St & W Alamo Ave Gate F",24430,39.611393,-105.016295,53
"6338","12th Ave & Humboldt St",10170,39.735125,-104.968576,105
"6339","W 38th Ave & Irving St",11000,39.769312,-105.029395,102
"6340","W 38th Ave & Sheridan Blvd",11046,39.769259,-105.052771,102
"6341","6th Ave & Dexter St",11540,39.725657,-104.933242,85
"6342","Arapahoe Rd & S Franklin St",12266,39.595018,-104.969613,54
"6343","Broadway & Alpine Ave",12465,40.026098,-105.281975,206
"6344","S Broadway & Arapahoe Rd",12468,39.595007,-104.988462,111
"6345","Colfax Ave & Cherry St",12858,39.740235,-104.93407,239
"6346","Colfax Ave & Monaco Pkwy",12936,39.740274,-104.912256,450
"6347","Federal Blvd & W 56th Ave",13736,39.79773,-105.025137,174
"6348","Hoffman Blvd & Tucson St",14318,39.731045,-104.838319,85
"6349","Hwy 224 & Clayton St",14466,39.830172,-104.954112,20
"6350","Kipling St & W 11th Ave",14793,39.734585,-105.10973,39
"6351","S Peoria St & Mexico Ave",15943,39.685908,-104.847121,149
"6352","Princeton Ave & S Oneida St",16102,39.640597,-104.907943,121
"6353","Washington St & 78th Pl",17197,39.839603,-104.977771,111
"6354","Eppinger Blvd & Race St",18517,39.866255,-104.963031,38
"6355","Alameda Ave & S Memphis Way",18593,39.706993,-104.798364,111
"6356","46th Ave & Chambers Rd",18806,39.7768,-104.810238,114
"6357","Lehigh St & Julliard St",19726,39.970002,-105.260026,185
"6358","S Parker Rd & Yale Ave",19878,39.667217,-104.862053,114
"6359","2900 Block Youngfield St",20558,39.758194,-105.142385,53
"6360","Via Appia & Tyler Ave",21641,39.97789,-105.150878,115
"6361","Sable Blvd & 6th Ave",22009,39.726127,-104.817457,172
"6362","20th St & Blake St",23401,39.753883,-104.993875,77
"6363","S Buckley Rd & Iliff Ave",23916,39.673147,-104.79118,167
"6364","51st Ave & Upton Ct",24423,39.789833,-104.837934,123
"6365","Uvalda St & 55th Ave",24425,39.793583,-104.835379,123
"6366","W Coal Mine Ave & W Peakview Dr",24571,39.597797,-105.119442,28
"6367","S University Blvd & Teal Ridge Ct",24662,39.542592,-104.937144,43
"6368","Morrison Rd & S Osceola St",25867,39.707505,-105.038162,36
"6369","US 287 & South Pointe Dr",25900,39.96703,-105.090427,18
"6370","Bridge St & 45th Ave",26249,39.987053,-104.762204,30
"6371","Louisiana Ave & S Downing St",33012,39.693071,-104.974092,192
"6372","120th Ave & Brighton Rd",33034,39.912553,-104.8728,36
"6373","Poplar St & Poplar Ct",33047,39.824924,-104.905298,41
"6374","Uptown Ave & Destination Dr",33930,39.908971,-105.093698,93
"6375","National Renewable Energy Lab",34103,39.737701,-105.17619,6
"6376","US 36 & Sheridan Station Gate D",22903,39.857772,-105.053267,151
"6377","30th & Downing Station",23051,39.759213,-104.973456,436
"6378","60th / Dahlia",34251,39.805189,-104.92926,0
"6379","Arvada Ridge Station",34505,39.791993,-105.110976,0
"6380","Fitzsimons Station",34587,39.755008,-104.840933,152
"6381","12th Ave & Josephine St",10174,39.735086,-104.959123,105
"6382","W 1st Ave & Wolff St",10490,39.718255,-105.048491,49
"6383","W 26th Ave & Allison St",10628,39.754846,-105.086347,53
"6384","W 26th Ave & Teller St",10688,39.754773,-105.076391,50
"6385","30th Ave & Xanadu St",10824,39.757014,-104.829409,114
"6386","30th St & Euclid Ave",10835,40.004536,-105.253212,89
"6387","W 44th Ave & Pierce St",11173,39.776696,-105.071825,59
"6388","Alameda Ave & S Forest St",11993,39.711124,-104.926563,46
"6389","W Alameda Ave & S Oak St",12055,39.710878,-105.118679,96
"6390","W Alameda Ave & S Tejon St",12093,39.711279,-105.011987,141
"6391","Arapahoe Rd & S University Blvd",12294,39.595021,-104.958837,54
"6392","Baseline Rd & Broadway",12338,40.00033,-105.262765,90
"6393","W Bowles Ave & S Federal Blvd",12408,39.612557,-105.027091,137
"6394","Broadway & Kalmia Ave",12551,40.039375,-105.281959,184
"6395","Colfax Ave & Airport Blvd",12852,39.740333,-104.792031,114
"6396","Colorado Blvd & Montview Blvd",13138,39.747635,-104.940835,242
"6397","W Dartmouth Ave & S Newland St",13288,39.660502,-105.071459,16
"6398","W Dartmouth Ave & S Tejon St",13318,39.660429,-105.010587,63
"6399","Evans Ave & S Birch St",13568,39.678375,-104.936042,156
"6400","Evans Ave & S Downing St",13578,39.678579,-104.973815,98
"6401","Federal Blvd & W 67th Ave",13748,39.817616,-105.025328,175
"6402","S Havana St & Bayaud Ave",14247,39.715489,-104.86613,163
"6403","Huron St & Thornton Pkwy",14425,39.864158,-104.996524,40
"6404","W Kentucky Ave & S Vrain St",14773,39.700461,-105.04733,63
"6405","Mississippi Ave & S Dayton St",15340,39.696365,-104.874729,81
"6406","Mississippi Ave & S Lewiston St",15395,39.696728,-104.799627,106
"6407","S Monaco Pkwy & Evans Ave",15532,39.678789,-104.912666,76
"6408","S Monaco Pkwy & Floyd Ave",15537,39.656769,-104.912762,76
"6409","South Golden Rd & Lunnonhaus Dr",15715,39.741112,-105.198957,98
"6410","South Golden Rd & Pike St",15719,39.734649,-105.18185,95
"6411","Peoria St & 30th Ave",15901,39.758695,-104.847056,143
"6412","Quincy Ave & S Chambers Way",16199,39.638601,-104.808517,39
"6413","Quincy Ave & S Syracuse St",16220,39.638542,-104.898951,121
"6414","Ralston Rd & Allendale Dr",16259,39.806849,-105.108763,20
"6415","S Sable Blvd & Mississippi Ave",16403,39.696085,-104.819339,98
"6416","Stout St & 21st St",16660,39.750635,-104.986756,181
"6417","S University Blvd & Cherry Hills Dr",16812,39.64407,-104.959352,37
"6418","Vine St & Rowena St",16936,39.869492,-104.961893,38
"6419","Yale Ave & S Hudson St",17325,39.667724,-104.924113,52
"6420","York St & 45th Ave",17409,39.77839,-104.959454,53
"6421","W Dartmouth Ave & S Platte River Dr",19041,39.660389,-105.002307,63
"6422","Table Mesa Dr & Yale Rd",19311,39.982307,-105.254358,196
"6423","W 92nd Ave & Ingalls St",21236,39.863557,-105.06467,65
"6424","Florida Ave & S Parker Rd",21238,39.689224,-104.888572,114
"6425","Fremont Pl & S Potomac St",21945,39.584159,-104.831298,106
"6426","S Havana St & S Parker Rd",22604,39.672297,-104.865854,165
"6427","Ken Pratt Blvd & S Sherman St",22885,40.15222,-105.11521,54
"6428","Smoky Hill Rd & Pheasant Run Pkw",23448,39.627986,-104.796591,54
"6429","Broadway & Walnut St",24251,40.016503,-105.279604,184
"6430","W Bowles Ave & Laurel Pl",24923,39.60973,-105.048261,38
"6431","S University Blvd & Crossland Way",25062,39.543953,-104.917725,43
"6432","Pace St & E 17th Ave",25160,40.187595,-105.073953,20
"6433","Tower Rd & Smith Rd",25792,39.753673,-104.772177,60
"6434","104th Ave & Belle Creek Blvd",26092,39.885192,-104.883163,63
"6435","Eppinger Blvd & Grant St",33389,39.863827,-104.982513,111
"6436","21st Ave & Emery St",34176,40.19592,-105.100161,22
"6437","W 1st Ave & Sheridan Blvd",34263,39.718298,-105.052414,49
"6438","60th Ave & Monaco St",34793,39.805719,-104.91343,73
"6439","W 55th Ave & Zephyr Ct",34949,39.796929,-105.085517,20
"6440","Larimer St & 30th St",35231,39.762042,-104.980714,56
"6441","I-25 & Broadway Station",23041,39.701958,-104.990075,816
"6442","Belleview Station",33706,39.627524,-104.904746,0
"6443","W Colfax Ave & Wadsworth Blvd",13005,39.740121,-105.080727,216
"6444","Federal Center Station Gate L",33658,39.719621,-105.129459,4
"6445","Thornton Crossroads & 104th Station Gate D",15292,39.881541,-104.941333,76
"6446","W 10th Ave & Meade St",10066,39.732915,-105.036005,37
"6447","W 10th Ave & Wolff St",10083,39.73304,-105.04949,37
"6448","23rd Ave & Oneida St",10601,39.750962,-104.908326,84
"6449","W 26th Ave & Sheridan Blvd",10680,39.754888,-105.053666,56
"6450","31st Ave & Race St",10852,39.760692,-104.963175,181
"6451","W 32nd Ave & Chase St",10870,39.762062,-105.056222,40
"6452","W 32nd Ave & Federal Blvd",10878,39.761975,-105.024665,40
"6453","Arapahoe Ave & 16th St",12201,40.014509,-105.273491,92
"6454","Arapahoe Rd & S Uinta St",12291,39.594919,-104.893007,54
"6455","W Bowles Ave & Watson Ln",12412,39.6115,-105.029927,88
"6456","S Broadway & Jewell Ave",12540,39.682406,-104.987461,196
"6457","Colfax Ave & Downing St",12870,39.739936,-104.973671,456
"6458","S Colorado Blvd & Iliff Ave",13125,39.674428,-104.940539,168
"6459","Downing St & Walnut St",13431,39.768537,-104.973446,53
"6460","Federal Blvd & W 90th Pl",13770,39.860524,-105.025227,57
"6461","W Florida Ave & Kendall St.",13901,39.68954,-105.065805,63
"6462","Wadsworth Pkwy & W 94th Ave",14453,39.867277,-105.08746,77
"6463","Iliff Ave & S Peoria St",14544,39.674907,-104.847788,98
"6464","Kipling St & W 26th Ave",14805,39.754151,-105.109699,39
"6465","MLK Blvd & Colorado Blvd",15226,39.761969,-104.941174,178
"6466","Monaco St & 67th Ave",15488,39.81844,-104.912752,73
"6467","Monaco St & 69th Ave",15491,39.82152,-104.912807,73
"6468","S Monaco Pkwy & Mexico Ave",15556,39.685448,-104.912961,76
"6469","Moorhead Ave & 29th St",15614,39.998157,-105.256381,11
"6470","Pecos St & W 79th Way",15851,39.841321,-105.005916,51
"6471","S Sable Blvd & Pacific Pl",16404,39.680193,-104.819213,104
"6472","Steele St & 49th Ave",16652,39.785152,-104.949761,84
"6473","Valmont Rd & Centergreen Ct",16922,40.029126,-105.246326,22
"6474","17th St & Curtis St [ Z Stop ]",17715,39.747891,-104.99344,474
"6475","Broadway & Cleveland Pl",17730,39.74246,-104.987551,1132
"6476","W 38th Ave & Vallejo St",18610,39.769208,-105.012291,102
"6477","Sable Blvd & 25th Ave",18752,39.753,-104.819519,115
"6478","S Chambers Rd & Ohio Ave",18767,39.700752,-104.810048,115
"6479","Lamar St & W 61st Ave",20264,39.807311,-105.067388,20
"6480","Evans Ave & S Quebec St",20309,39.677819,-104.904694,98
"6481","3400 Block Youngfield St",21078,39.765127,-105.142383,53
"6482","Florida Ave & S Alton St",21248,39.689378,-104.882674,114
"6483","Hwy 119 & Milepost 36",22030,40.003349,-105.367453,29
"6484","Briarwood Ave & S Revere Pkwy",22048,39.592857,-104.839842,106
"6485","South Boulder Rd & Plaza Dr",22345,39.987033,-105.122603,74
"6486","15th St & Platte St",22575,39.75679,-105.009807,148
"6487","Monaco St & 80th Ave",22978,39.841598,-104.912566,41
"6488","Hwy 93 & Milepost 11",23721,39.906927,-105.241235,4
"6489","S Tower Rd & Iliff Ave",23826,39.676867,-104.77231,111
"6490","40th Ave & Airport Way",24701,39.772928,-104.795764,231
"6491","Park Meadows Dr & S Quebec St",25880,39.561629,-104.900204,43
"6492","69th Ave & Locust St",25959,39.822011,-104.914602,41
"6493","Chenango Ave & S Jericho St",25999,39.626912,-104.748905,38
"6494","6th Ave & Collyer St",26629,40.168953,-105.098549,20
"6495","Virginia Ave & Birch St",33103,39.707459,-104.938054,52
"6496","S Syracuse Way & S Uinta St",33240,39.666576,-104.893065,97
"6497","Broadway & Hawthorn Ave",33604,40.035262,-105.281983,206
"6498","Mississippi Ave & S Cherry St",34728,39.696668,-104.934358,81
"6499","Via Varra Rd & Via Lata Dr",34786,39.946661,-105.123677,70
"6500","51st Ave & Chandler Way",34867,39.78819,-104.826754,123
"6501","Green Valley Ranch Blvd & Argonne St",34878,39.783861,-104.765319,123
"6502","Colorado Blvd & 133rd Ave",35295,39.935279,-104.940445,38
"6503","Colorado Blvd & Summit Grove Pkwy",35297,39.939922,-104.940431,38
"6504","Southmoor Station Gate F",26312,39.648718,-104.914346,236
"6505","Golden",34142,39.757518,-105.222901,0
"6506","Josephine St & 1st Ave",16790,39.718783,-104.958952,37
"6507","S Broadway & Evans Ave",12516,39.678824,-104.987407,196
"6508","Garrison Station",34238,39.736531,-105.099528,0
"6509","61st / Pena Station",34685,39.806945,-104.783907,0
"6510","19th St & Cedar Ave",10367,40.027895,-105.272534,42
"6511","19th St & Yarmouth Ave",10393,40.057985,-105.272817,42
"6512","W 1st Ave & Newland St",10459,39.718451,-105.069303,50
"6513","23rd Ave & Quebec St",10609,39.751062,-104.903994,82
"6514","W 26th Ave & Kendall St",10656,39.75474,-105.065951,50
"6515","30th St & Mapleton Ave",10841,40.02603,-105.253767,89
"6516","88th Ave & Hoffman Way",11816,39.856272,-104.963953,61
"6517","Alameda Ave & S Sherman St",12038,39.711087,-104.98556,46
"6518","Arapahoe Ave & Cherryvale Rd",12232,40.0146,-105.212603,90
"6519","S Colorado Blvd & Dickinson Pl",13104,39.672165,-104.940537,168
"6520","W Dartmouth Ave & S Hurley Cir",13271,39.657356,-105.062795,16
"6521","Del Mar Cir & Quentin St",13354,39.722451,-104.846701,149
"6522","S Downing St & Iowa Ave",13412,39.68733,-104.973482,111
"6523","Evans Ave & S Downing St",13577,39.678404,-104.97301,104
"6524","W Florida Ave & S Xavier St",13956,39.689476,-105.049617,63
"6525","Huron St & W 100th Pl",14406,39.878768,-104.996553,40
"6526","Lincoln St & 1st Ave",14967,39.718831,-104.986151,210
"6527","MLK Blvd & Birch St",15225,39.762036,-104.935302,178
"6528","Mississippi Ave & S Norfolk St",15413,39.696724,-104.796851,106
"6529","S Potomac St & Louisiana Ave",15426,39.69484,-104.83288,81
"6530","Mississippi Ave & S Tamarac St",15447,39.696717,-104.895892,81
"6531","W Mississippi Ave & S Vallejo St",15462,39.696846,-105.014166,63
"6532","Montview Blvd & Moline St",15589,39.747308,-104.853658,84
"6533","South Golden Rd & Quaker St",15722,39.735329,-105.184136,102
"6534","9400 Block Pecos St",15859,39.866494,-105.00599,51
"6535","Sable Blvd & 6th Ave",16372,39.725298,-104.819266,172
"6536","Sheridan Blvd & W 2nd Ave",16465,39.720519,-105.053355,96
"6537","S Sheridan Blvd & W Bayaud Ave",16544,39.714694,-105.053403,96
"6538","S Sheridan Blvd & W Warren Ave",16581,39.675494,-105.053335,96
"6539","S University Blvd & Yale Ave",16877,39.668293,-104.959298,37
"6540","Wadsworth Blvd & W 35th Ave",16962,39.766042,-105.081335,101
"6541","Wadsworth Blvd & W 45th Pl",16970,39.779738,-105.081263,101
"6542","York St & 38th Ave",17405,39.76943,-104.959676,37
"6543","Conifer Rd & Durango St",18994,39.836562,-104.989283,40
"6544","W Hampden Ave & S Sheridan Blvd",19216,39.652006,-105.054916,65
"6545","6th Ave & Del Mar Cir W",20003,39.725576,-104.850613,85
"6546","South Boulder Rd & Minotaur Dr",20015,39.987071,-105.101798,74
"6547","Simms St & W 6th Ave North Frontage Rd",20523,39.727616,-105.12832,42
"6548","S Tucson Way & Briarwood Ave",21947,39.592811,-104.835501,106
"6549","S Himalaya St & Chenango Dr",22109,39.627319,-104.754194,39
"6550","Pecos St & Samuel Dr",22130,39.82287,-105.006376,51
"6551","S Buckley Rd & Stanford Ave",22201,39.634233,-104.791632,63
"6552","S 4th Ave & Bromley Ln",22730,39.9727,-104.818006,42
